row_id,subject,session,speed_mean,theta_power,theta_frequency,theta_amp_cv,theta_cycle_duration_sd,raw_firing_rate,population_event_rate,active_units,events_per_cycle_mean,events_per_cycle_sd,events_per_cycle_q25,events_per_cycle_median,events_per_cycle_q75,frac_cycles_ge2,phase_sin,phase_cos,phase_R,phase_entropy8,population_isi_cv,cycle_phase_R_mean,cycle_phase_R_sd,cycle_phase_entropy8_mean,cycle_phase_entropy8_sd,cycle_pairdist_mean,cycle_pairdist_sd,cycle_gap_cv_mean,cycle_gap_cv_sd,cycle_occ32_mean,cycle_occ32_sd,n_ca1_pyramidal,n_theta_cycles,n_phase_events,lfp_source,tma_mean_d4,tma_sd_d4,tma_mean_d5,tma_sd_d5,tma_mean_d6,tma_sd_d6
M03_20240622:22,M03,M03_20240622,3.44396152128662,4.143350363347858e-08,8.152173913043729,0.3646109402179718,0.013251415018846089,131.6,117.7,55,14.444444444444445,6.078651166171653,10.0,15.0,19.0,0.9876543209876543,-0.007357851028752861,-0.16848881645060512,0.16864939739200677,0.9848811103387894,1.4536135156520547,0.3448952033708777,0.18640278066478055,0.7834945368038901,0.16759811915897646,0.2341156111688064,0.037835303965745665,1.0695282437771467,0.30031664058199165,0.8116789457824612,0.11020343128354083,88,81,1166,Best_Ripple_channel_LFP_CA1,0.9411654768950296,0.1180050230747177,0.9579788016570674,0.10921943531440943,0.9722895568929684,0.09367943700130868
M03_20240622:23,M03,M03_20240622,6.018397462409661,3.8549855607247556e-08,7.8187650360861625,0.3522655963897705,0.014896691643242161,149.5,134.3,55,17.166666666666668,5.68757284335637,14.0,17.0,21.0,1.0,0.02230068348897348,-0.07806145672443646,0.08118442898743847,0.9932083426229574,1.1840294254712163,0.2687965709134517,0.17716146938554575,0.8484279321408247,0.11016258243602794,0.2419071723085719,0.028870545669885814,1.0452491752643116,0.2557838503748238,0.7897706726046331,0.10671284695201397,88,78,1343,Best_Ripple_channel_LFP_CA1,0.9746894428161246,0.09056603572877658,0.983589951438922,0.08331614340501212,0.9983558680119029,0.07308054168095944
M03_20240622:24,M03,M03_20240622,3.4049647878360156,4.385205547947159e-08,8.242862887012954,0.3802877366542816,0.016135902801780753,132.4,120.9,62,14.707317073170731,7.873204760887742,9.0,15.0,19.0,0.9878048780487805,0.05089859205808303,-0.06299489280071734,0.08098779656509382,0.9960657981564294,1.4332508286397168,0.306203047515499,0.19766173850760146,0.7893787380651014,0.17778861786977262,0.2398062506371936,0.03391809607761032,1.0154695994890888,0.27794449005964905,0.8243824104986225,0.12236205725114403,88,82,1209,Best_Ripple_channel_LFP_CA1,0.9601928923883799,0.10353538128677245,0.9760168114026732,0.09855050915645756,0.989377094356412,0.08443841568972163
M03_20240622:25,M03,M03_20240622,6.797487364639694,3.365067829109968e-08,8.160828025477151,0.3463948965072632,0.017480991526151405,96.4,89.0,51,10.878048780487806,4.754180081202716,7.0,11.0,14.0,1.0,-0.0018634619599352783,-0.1285472440068266,0.12856074996758046,0.9901094483503766,1.215115334824926,0.37239489126020103,0.17156166981940862,0.7459757439771378,0.14992451566892342,0.23765360119940993,0.029700859124855095,0.9940177066498768,0.2896091938805657,0.8646399938483492,0.11385311674655725,88,82,890,Best_Ripple_channel_LFP_CA1,0.974176421317902,0.1131207337903952,0.983588397420934,0.10861104570998499,0.9918553573769164,0.09297214776473332
M03_20240622:26,M03,M03_20240622,2.4361599303754238,3.590971106101671e-08,8.168616377571464,0.3990973234176636,0.01825024944869054,121.0,110.4,71,13.54320987654321,7.021483786771941,9.0,12.0,18.0,0.9753086419753086,0.032530337848841885,-0.04440990647613906,0.05504963827110231,0.9967225341263356,1.5004213756378166,0.299304805324431,0.1707913328553573,0.8145247396106979,0.11789362673975204,0.24394635234278184,0.024337153162219446,0.9833051539797841,0.25764855237119155,0.8561009886082274,0.1134875045265204,88,81,1104,Best_Ripple_channel_LFP_CA1,0.992002974037997,0.09293809881073725,1.006171849893751,0.08325621866076553,1.0141696152229427,0.07191121501307562
M03_20240622:27,M03,M03_20240622,6.873062297872764,4.222119774282338e-08,8.425852498017665,0.3134245276451111,0.011910591289868148,136.0,118.5,58,14.023529411764706,7.991031387314983,8.0,13.0,21.0,0.9764705882352941,0.018442357413458916,-0.12653254241944534,0.12786948360767902,0.9895869231367338,1.5375238399883822,0.34913938462901856,0.2005128449647353,0.7692953025986726,0.18401252875923724,0.23843870827147903,0.041078448917190105,1.0059883412927049,0.34637933765968,0.8377738539877512,0.11179577968100683,88,85,1185,Best_Ripple_channel_LFP_CA1,0.9563325055334287,0.10100462178478553,0.9761632931486733,0.09016289715035024,0.9914771000175753,0.07437822744867863
M03_20240622:28,M03,M03_20240622,2.148917411493907,3.356094721414105e-08,7.970137207425132,0.40032151341438293,0.01814106790383493,129.6,116.7,59,14.734177215189874,6.853239662059693,10.0,14.0,19.0,0.9873417721518988,0.009894902600690156,-0.0956709848997134,0.09618132068732647,0.9893632507342632,1.3878332411617484,0.35528610817189404,0.19152702124675403,0.7757527508713452,0.15324258300887386,0.23247826672341068,0.03844247019915644,1.1103527229261627,0.34363143573488925,0.8000259884055423,0.11491680799496927,88,79,1167,Best_Ripple_channel_LFP_CA1,0.9315296383671485,0.107052197299154,0.9482179822952762,0.09904646588852085,0.9681058360628754,0.08673588071624863
M03_20240622:29,M03,M03_20240622,6.114714351266466,4.480201528452045e-08,8.257063270991111,0.32775548100471497,0.013590717822468167,121.5,108.2,60,13.072289156626505,7.772344864701809,7.0,12.0,18.0,0.9879518072289156,0.03425032983090307,-0.050727819183701554,0.06120781594420739,0.9965546025682256,1.410238141286365,0.35335397665113893,0.22871619518368919,0.7573916182394241,0.18124376929890973,0.23376416190309673,0.04032385931137349,1.037461082791082,0.2787421000400832,0.8411184528022928,0.12722058159115013,88,83,1082,Best_Ripple_channel_LFP_CA1,0.963076748285397,0.11202157667474771,0.9759485352759653,0.10184680408000568,0.9880428576116248,0.0897433350732648
M03_20240622:30,M03,M03_20240622,4.065459254004883,3.4630200097961263e-08,8.270227182144232,0.5149386525154114,0.016161686717143138,103.8,95.5,59,11.590361445783133,5.497307865692331,8.0,12.0,16.0,0.9518072289156626,-0.046572797592701165,-0.1729900321932111,0.17914959311653186,0.9796481277842964,1.4418593835236535,0.36271285584757623,0.2159538166445027,0.7570411252156146,0.15504171191766558,0.23415235500712916,0.04773696918042013,1.0849396662582682,0.36038213816883935,0.8388173368628853,0.10756954459062869,88,83,955,Best_Ripple_channel_LFP_CA1,0.9543614280896006,0.11269778569471334,0.965246114261987,0.10068406870503978,0.9748348606259838,0.08404670283590826
M03_20240622:31,M03,M03_20240622,6.23192660730444,3.0299516292489514e-08,7.960499798468377,0.3296207785606384,0.01653613277390008,167.5,148.2,51,18.68354430379747,6.090228204636545,14.0,18.0,23.0,1.0,0.029593362851802408,-0.08882833173979239,0.09362819898167991,0.994727607341366,1.2102244381541891,0.21261936386568575,0.1153174355382685,0.8536581158696087,0.08112370157224852,0.24989274527220437,0.012527166780282494,1.0735817327075974,0.21087413809760652,0.7520438164700984,0.10982510832965674,88,79,1480,Best_Ripple_channel_LFP_CA1,0.9656105187563332,0.08394565711830677,0.9691672067259152,0.0882389228531221,0.9824836417092548,0.07969445250400976
M03_20240622:32,M03,M03_20240622,3.401875801797086,3.467215521586031e-08,8.051529790660473,0.36768704652786255,0.01721818291181196,129.7,113.9,55,14.1625,7.767905000787909,8.0,13.0,20.0,0.975,0.04017643569334605,-0.05462088613529642,0.0678055100063895,0.9951051350043117,1.4966831893398767,0.34327948660928026,0.23231029656470753,0.7628275644124014,0.19543454944244157,0.2308320280826559,0.04154786144993757,1.061213066088295,0.3478918079355742,0.807276144097849,0.10802033074894457,88,80,1139,Best_Ripple_channel_LFP_CA1,0.9447436354254828,0.11997635853965333,0.9584987249501571,0.11466032560421516,0.9737608584594645,0.10127844856751547
M03_20240622:33,M03,M03_20240622,2.524698838926149,3.2659567959066905e-08,8.293365307753954,0.41418009996414185,0.01859590859920048,132.9,118.6,61,14.313253012048193,9.352093427890074,7.0,12.0,19.0,1.0,0.05587901405613803,-0.01658126723497332,0.05828724247211967,0.9953534595155216,1.3700434047228998,0.3173014217603684,0.21098832300428028,0.783375638945917,0.16297919746012693,0.2403804424021736,0.03917292211690196,1.0082544962775926,0.29197270369500444,0.8542446266855677,0.13431176440370346,88,83,1186,Best_Ripple_channel_LFP_CA1,0.985526660524425,0.09820642336675155,1.002575867517982,0.09074622308691539,1.0114881596682603,0.07720117581752982
M03_20240622:34,M03,M03_20240622,7.265182972248142,4.038791427452125e-08,8.36320191158836,0.3227858245372772,0.012860967111558631,86.2,78.8,49,9.416666666666666,4.594937846724485,6.0,9.0,12.0,1.0,0.04595283930564711,-0.09522106870680859,0.1057294441767164,0.9933738610853056,1.2844679159013552,0.41095596134611234,0.20736322375194685,0.6959046693506495,0.1593486483388246,0.2314320690433968,0.04030915213602648,1.0475198443169635,0.30945540347640815,0.8662306696182747,0.11683324317829555,88,84,788,Best_Ripple_channel_LFP_CA1,0.9494085423981776,0.1169220522760286,0.9590945069273383,0.1086439384636469,0.9698350593702324,0.09510977059007504
M03_20240622:35,M03,M03_20240622,0.8580537544524249,2.679692982457619e-08,8.31663326653343,0.47862789034843445,0.020149193750961827,77.0,73.1,51,8.795180722891565,4.830692108531524,5.0,8.0,12.5,0.9879518072289156,-0.021268826494386172,-0.1339965046673892,0.1356739703978842,0.9922760081946702,1.4689199798555173,0.4673537881297135,0.2473956503198438,0.6842702179106528,0.19757745136890237,0.21781667265697696,0.060702887744293645,1.011012964389968,0.4098201969447783,0.8803123373479658,0.10382024308443977,88,83,731,Best_Ripple_channel_LFP_CA1,0.9577992210659855,0.12749717843992456,0.9678439492573497,0.111271029866877,0.978897880686371,0.0951286523087498
M03_20240622:36,M03,M03_20240622,8.340395632622805,3.806524917472533e-08,8.249496981890925,0.31708773970603943,0.013119605901743301,174.6,153.3,55,18.5609756097561,5.99402492811833,14.0,19.0,22.0,1.0,0.009482991815716909,-0.052026085002027045,0.0528832738624898,0.9961343309216607,1.221225138655668,0.24644612297591473,0.14658341403479072,0.8430344430468683,0.09308676276961102,0.24537855490523341,0.021776881572139722,1.087453679584512,0.26101054460760875,0.7674741778502379,0.09243207734298794,88,82,1516,Best_Ripple_channel_LFP_CA1,0.9589274751867582,0.08564933169922397,0.9722152093290201,0.08142780552909434,0.9896679009036723,0.07018854865993286
M03_20240622:37,M03,M03_20240622,1.7743803969431549,3.196684610630235e-08,8.269463493344709,0.4914948046207428,0.016668726159990988,135.6,122.4,61,14.670731707317072,6.65379289967923,11.0,13.5,18.75,1.0,0.011851458701575173,-0.025362579786437845,0.027994955380899744,0.9984469374596896,1.2969084218048799,0.29170172761671437,0.18460012969864018,0.8220387740148541,0.13544421255792347,0.24246289621068737,0.032288022278511956,1.0011304852121268,0.2642335413132137,0.8362434851922982,0.10780190280314181,88,82,1224,Best_Ripple_channel_LFP_CA1,0.9844050234735046,0.08230049087746479,0.9975215015008039,0.07437093026331586,1.006736047053421,0.06451142709136126
M03_20240622:38,M03,M03_20240622,5.1385085399756605,3.650695951596782e-08,7.821782178217541,0.32495060563087463,0.019590086849160995,96.0,88.8,48,11.430379746835444,7.735505128789799,6.0,9.0,16.0,0.9873417721518988,0.0871368621594655,-0.07267032107682167,0.11346280585463257,0.9930470442932463,1.4618232637285278,0.3956387299399206,0.24015362624428616,0.7005063759069292,0.21314396554609497,0.23371466999175622,0.04539380124076719,0.9519513158930946,0.4153336882264053,0.8557292932065415,0.12324354155578267,88,79,888,Best_Ripple_channel_LFP_CA1,0.9619239909544658,0.1203821876581251,0.9721808634020395,0.10099540775095053,0.9795855664577522,0.08626827835754487
M03_20240622:39,M03,M03_20240622,3.9084043371716053,3.27627580559742e-08,8.39061868176319,0.3676016628742218,0.014898145717215776,79.7,75.6,49,8.891566265060241,5.235926661509091,4.5,8.0,13.0,0.9397590361445783,-0.02565503805265309,-0.07154323143398864,0.07600404556009066,0.9953828261251397,1.5235879896029845,0.42647743567757074,0.25731024669836394,0.6839457773061273,0.21182290803367565,0.22660321855534057,0.06484959419827585,0.9523147685292926,0.43478037960306937,0.8845661786525681,0.1111308574544228,88,83,756,Best_Ripple_channel_LFP_CA1,0.9700735336260781,0.1286726647744447,0.9800322351688029,0.1130446240642545,0.9873066133682092,0.09547969403077955
M03_20240622:40,M03,M03_20240622,2.1743628037628815,3.2496195152798405e-08,8.4,0.4439820647239685,0.016198992056883743,128.0,118.1,57,14.178571428571429,6.657110908302407,9.0,13.0,18.25,1.0,0.01974355267009798,-0.08753343570742939,0.08973243693772953,0.9950349931197636,1.259081511196203,0.2981771544036055,0.1967274239728447,0.8085597750573399,0.14456409071285292,0.240146376318576,0.037434740405291156,0.9980841453752144,0.3146384407276294,0.8439037883826885,0.12233017817269502,88,84,1172,Best_Ripple_channel_LFP_CA1,0.9794091036909085,0.1105813289964286,0.9938198336455405,0.10368649757458356,1.0054496722386572,0.08959266594883797
M03_20240622:41,M03,M03_20240622,6.782793442937175,3.753557938661739e-08,8.103241296518531,0.2516680061817169,0.01277671493168343,146.0,125.4,52,15.45679012345679,5.6436898008219085,11.0,15.0,20.0,1.0,0.013405669406082244,-0.14175878233823624,0.1423912368871224,0.9890800178625764,1.1946685588276993,0.3127232821350168,0.1670728977129954,0.8223045289717978,0.11109079208005482,0.2415502760164236,0.03626799849815691,1.0525158057414763,0.29629106060397487,0.8183987558465123,0.10673862540647716,88,81,1254,Best_Ripple_channel_LFP_CA1,0.9671304340877231,0.08956931880467618,0.9828327331082044,0.08456585245741864,0.9952808002622147,0.07433513304131326
M03_20240622:42,M03,M03_20240622,2.352229341528233,2.55586857773327e-08,8.180367118914326,0.41657382249832153,0.017656224010594423,120.0,111.0,54,13.573170731707316,4.822863469409526,10.0,14.0,17.0,1.0,0.03956140424610729,-0.014545209870906529,0.04215053779149956,0.998606525672367,1.1940663329305585,0.289129110316967,0.1986134259003015,0.8081842231707546,0.12958636058424108,0.24153538109195485,0.03390121266495189,0.984731566366063,0.2967976341440259,0.848610187219669,0.10295178813603341,88,82,1110,Best_Ripple_channel_LFP_CA1,0.977361302793629,0.09314016963058586,0.9928236239992041,0.08400076046482362,1.0021866570086049,0.0748772246202044
M03_20240622:43,M03,M03_20240622,7.894674260141571,4.432174774698598e-08,8.496601359456298,0.30507105588912964,0.013569945370827256,112.7,100.7,57,11.882352941176471,7.74506258191366,7.0,10.0,15.0,0.9882352941176471,0.03769328520437473,-0.028696063678196035,0.04737349280052524,0.9950814999510418,1.2889713764049866,0.3410820258659679,0.17386720061489697,0.7531173779439583,0.17047996882238964,0.24430248132794913,0.03261384671468827,0.9507079592948261,0.30448417075164796,0.8751443514872663,0.11974873866924914,88,85,1007,Best_Ripple_channel_LFP_CA1,0.9783286334669512,0.12157276420499119,0.9934907166037041,0.10701282469987798,1.0030973237121141,0.09351861273825798
M03_20240622:44,M03,M03_20240622,1.6158065287128767,3.3276334170390405e-08,8.471157724888926,0.389187753200531,0.016759032638699375,81.2,77.1,48,9.071428571428571,5.472352667521352,4.75,9.0,13.0,0.9047619047619048,0.058035371006917635,-0.13010847300122794,0.14246515024602274,0.9880345426830337,1.5026038519390599,0.41446823681165873,0.2422124166249494,0.6907084842699615,0.20774953426123682,0.2306571065535621,0.06326385200254238,0.9851587744619448,0.40794944065394356,0.8909262059885328,0.11184849422484221,88,84,771,Best_Ripple_channel_LFP_CA1,0.9517252991911483,0.12069756955115234,0.9718416363439181,0.11171980602737691,0.9849999284862392,0.09578203415403676
M03_20240622:45,M03,M03_20240622,2.096318361073383,3.150026581552871e-08,7.8999999999999995,0.4299255609512329,0.019364656938218275,132.2,119.6,63,15.113924050632912,6.731074783253227,11.0,15.0,18.5,0.9873417721518988,-0.011574879847666869,-0.12029308848734722,0.12084868630362795,0.9916572754727951,1.4269871141007358,0.34590951603096276,0.2071170067421325,0.7878594353676419,0.1347207185594545,0.23108964291361886,0.03857298988503667,1.1349316254207784,0.2953603556007834,0.8158804783529613,0.11338177492992355,88,79,1188,Best_Ripple_channel_LFP_CA1,0.9414249560604876,0.09410644226986532,0.9620666660090896,0.08848110240302527,0.9798770437203271,0.07909274982916444
M03_20240622:46,M03,M03_20240622,7.853590351258673,3.3091953060918634e-08,7.884231536926519,0.35265815258026123,0.015507178139169018,142.3,126.6,47,16.0126582278481,4.960080827727678,12.0,16.0,20.0,1.0,-0.025069986666197,-0.11863238916591361,0.12125241437042016,0.9906176157018927,1.1871575631119873,0.2850037279785533,0.16471957980571184,0.8323334576974747,0.09455539148535232,0.2410943324378532,0.026846080859767654,1.060431162735515,0.25079664475488184,0.8051164605183793,0.106923281150324,88,79,1266,Best_Ripple_channel_LFP_CA1,0.9665097565775903,0.08758853386768047,0.9803805840917198,0.08841109680676401,0.9955255592529598,0.07682536769444222
M03_20240622:47,M03,M03_20240622,2.0418633134688706,2.6575704269260796e-08,7.887380191692872,0.44133681058883667,0.01989051499642696,139.1,123.9,55,15.721518987341772,8.108142012438215,10.0,16.0,20.0,1.0,0.04619521180197748,-0.09176647914534508,0.10273793986723022,0.9954748912945597,1.3228716980803719,0.29637585657620263,0.16853372095148603,0.8026270772118167,0.131554736206691,0.24279324300021582,0.027011065066282754,1.019940850218824,0.25087231319620645,0.8069523035680051,0.11543154645771443,88,79,1239,Best_Ripple_channel_LFP_CA1,0.9686778991970931,0.09956586276462517,0.9799765963223509,0.09842425019844211,0.9913578630663425,0.08605770295140952
M03_20240622:48,M03,M03_20240622,7.562594565006281,3.6086258238736996e-08,8.084074373484457,0.27550727128982544,0.015612717957671133,69.9,66.3,48,8.2125,3.4114244027526395,6.0,7.5,10.0,0.9625,0.04217648047742288,-0.08407617383040103,0.09406199291649228,0.9899888655776461,1.184587172953504,0.3413755774508612,0.17507770611090226,0.7093223332805046,0.13944112976660528,0.24610671468429152,0.030475061334633038,0.991737557133584,0.24829741738770453,0.8827328335445219,0.11159282100804811,88,80,663,Best_Ripple_channel_LFP_CA1,0.9605039608615183,0.11269230316046147,0.969117447422269,0.10199671923450339,0.9773389752452983,0.08977625709298862
